StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
41253,55779,99453,4413,NN 3663  ,          , ,11.42876782,-63.97231572,27.42731761,5.17,2.979083322,F7V         ,0.495
41262,55797,99283,4407,,          , ,11.43255118,55.85034058,106.6098081,5.73,0.591014192,K0III       ,0.988
41281,55831,99556,4415,,          , ,11.44317623,-61.1151713,476.1904762,5.22,-3.168903526,B3IV        ,-0.077
41294,55849,99574,4417,,          , ,11.44647356,-53.15995577,191.5708812,5.8,-0.611647485,K0III+...   ,0.517
41311,55874,99564,4416,, 16Kap Crt, ,11.45265979,-12.3568071,67.06908115,5.93,1.797388217,F4III-IV    ,0.49
41362,55945,99648,4418,, 84Tau Leo, ,11.46561941,2.85629071,190.4761905,4.95,-1.449203483,G8II-III    ,1
41400,56000,99803,4423,,          , ,11.47641866,-42.67421801,191.5708812,5.14,-1.271647485,B9V         ,-0.028
41426,56034,99787,4422,, 57    UMa, ,11.48448958,39.33694235,64.14368185,5.3,1.264230576,A2V         ,0.019
41427,56035,99747,4421,,          , ,11.48463987,61.77778557,32.89473684,5.83,3.244367918,F5Vawvar    ,0.382
41452,56078,99922,4428,,          , ,11.49406884,-24.46405831,123.7623762,5.77,0.307056804,A0V         ,0.067
41454,56080,99902,4426,, 85    Leo, ,11.4949618,15.4133855,133.5113485,5.74,0.112409088,K4III       ,1.371
41485,56127,99998,4432,, 87    Leo, ,11.50524494,-3.00345887,185.1851852,4.77,-1.568031201,K4III       ,1.529
41497,56146,100006,4433,, 86    Leo, ,11.50807802,18.40973855,99.70089731,5.54,0.546504665,K0III       ,1.056
41499,56148,99984,4431,, 58    UMa, ,11.50865853,43.17304329,56.11672278,5.94,2.194538499,F4V         ,0.524
41542,56211,100029,4434,,  1Lam Dra, ,11.52341346,69.33112161,102.4590164,3.82,-1.232750912,M0IIIvar    ,1.613
41565,56243,100261,4441,,   Omi1Cen, ,11.52946476,-59.44206384,990.0990099,5.07,-4.908393131,G0Ia        ,1.026
41572,56250,100262,4442,,   Omi2Cen, ,11.53022427,-59.51564932,1041.666667,5.12,-4.968643835,A3Ia        ,0.432
41592,56280,100286,4443,,          , ,11.53789374,-29.26137351,26.70940171,4.93,2.7966792,F8V         ,0.54
41596,56287,100382,4448,,          , ,11.5388879,-66.9618349,91.40767824,5.89,1.08508661,K1IIICN...  ,1.136
41598,56290,100203,4439,Gl 431.1A,          , ,11.53909916,61.08275166,27.51788663,5.74,3.541924615,F6V         ,0.515
41618,56318,100343,4446,,          , ,11.5465392,-7.8275244,176.366843,5.94,-0.292084706,K4III       ,1.38
41619,56319,100378,4447,,          , ,11.5467053,-40.4363361,166.9449082,5.64,-0.472865888,M1III       ,1.578
41630,56332,100393,4449,,          , ,11.54837498,-31.08723547,138.8888889,5.13,-0.583337518,M1/M2III    ,1.581
41635,56343,100407,4450,,   Xi  Hya, ,11.55007195,-31.85752405,39.63535474,3.54,0.549586253,G8III       ,0.947
41669,56391,100493,4453,,          , ,11.56035106,-40.58670322,112.8668172,5.39,0.127168609,A2IV/V      ,0.117
41703,56445,100563,4455,Wo 9367  , 89    Leo, ,11.57279333,3.060415,26.56042497,5.77,3.648824903,F5V         ,0.48
41707,56452,100623,4458,Gl 432  A,          , ,11.5749869,-32.83334205,9.538344143,5.98,6.082635061,K0V         ,0.811
41719,56473,100600,4456,, 90    Leo, ,11.57847134,16.79691629,609.7560976,5.95,-2.97578076,B4V         ,-0.156
41724,56480,100673,4460,,          , ,11.57936442,-54.26413167,142.0454545,4.62,-1.142136704,B9V         ,-0.077
41736,56497,100708,4462,,          , ,11.58250124,-49.1369474,63.61323155,5.5,1.482262709,K1III/IV    ,1.041
41746,56510,100615,4457,,          , ,11.58469362,54.78537508,125.9445844,5.63,0.129102512,K0III       ,1.032
41753,56518,100733,4463,,          , ,11.58704383,-47.37256106,200,5.64,-0.865149978,M3III       ,1.682
41784,56561,100841,4467,,   Lam Cen, ,11.59636896,-63.01982488,125.6281407,3.11,-2.385434661,B9II:       ,-0.044
41790,56573,100825,4466,,          , ,11.59876549,-47.64152017,58.00464037,5.26,1.442686307,A7m         ,0.257
41795,56583,100696,4461,,  2    Dra, ,11.60072662,69.32325973,74.12898443,5.19,0.840059748,K0III       ,0.974
41809,56601,100808,4465,,          , ,11.60498358,27.78130214,71.83908046,5.8,1.518196176,F0V         ,0.248
41812,56606,100929,4472,,          , ,11.60621692,-61.05243721,448.4304933,5.84,-2.418475685,B2.5IV      ,-0.102
41824,56620,100893,4469,,          , ,11.60970121,-33.56997476,108.1081081,5.71,0.540708664,K0III       ,1.02
41835,56633,100889,4468,, 21The Crt, ,11.61137458,-9.80225368,93.45794393,4.7,-0.153081112,B9.5Vn      ,-0.073
41843,56647,100920,4471,, 91Ups Leo, ,11.61581384,-0.82385424,54.6149645,4.3,0.613441722,G9III       ,0.983
41851,56656,101021,4475,,          , ,11.61688935,-61.28344643,70.87172218,5.14,0.887635069,K1III       ,1.105
41863,56675,101132,4479,,   Pi  Cha, ,11.6210951,-75.89654092,42.10526316,5.64,2.51831807,F1III       ,0.362
41881,56700,101067,4476,,          , ,11.62612505,-47.74737759,111.3585746,5.46,0.226381683,K2III       ,1.23
41900,56727,101162,4485,,          , ,11.63014089,-67.62035361,106.6098081,5.94,0.801014192,K0III       ,1.013
41918,56754,101189,4487,,          , ,11.63538108,-61.82655484,91.07468124,5.15,0.353011701,B9IV        ,-0.04
41929,56770,101107,4477,, 59    UMa, ,11.63907991,43.62551361,45.6412597,5.56,2.263211888,F2II-III    ,0.348
41936,56779,101153,4483,,  1Ome Vir, ,11.64100267,8.13428325,147.0588235,5.24,-0.597455436,M4III       ,1.499
41950,56802,101198,4488,NN 3677 A, 24Iot Crt, ,11.64443251,-13.20224958,26.98327037,5.48,3.324527075,F7V         ,0.52
41996,56862,101379,4492,,          , ,11.65823138,-65.3977489,172.1170396,5.01,-1.169119338,G2III + A   ,0.804
42037,56922,101431,4494,,   Omi Hya, ,11.67022789,-34.7446553,151.7450683,4.7,-1.205572927,B9V         ,-0.07
42075,56970,101541,4497,,          , ,11.67847006,-53.96854858,326.7973856,5.95,-1.621392868,M1III       ,1.67
42076,56975,101484,4495,, 92    Leo, ,11.67975154,21.35284143,71.22507123,5.26,0.996835539,K1III       ,0.984
42086,56986,101570,4499,,          , ,11.68157018,-62.09010401,223.7136465,4.93,-1.818462384,G3Ib        ,1.111
42095,56997,101501,4496,Gl 434   , 61    UMa, ,11.68417365,34.20256022,9.541074325,5.33,5.432013605,G8Vvar      ,0.723
42106,57013,101615,4502,,          , ,11.68884887,-43.09567719,64.18485237,5.54,1.502837267,A0V         ,0.044
42117,57029,101606,4501,, 62    UMa, ,11.69291682,31.7459835,40.95004095,5.73,2.668728298,F4V         ,0.44
42128,57047,101666,4503,,          , ,11.69554232,-32.49932237,131.7523057,5.2,-0.398791121,K5III       ,1.475
42172,57111,101673,4504,,  3    Dra, ,11.70789664,66.7448085,197.2386588,5.32,-1.154960203,K3III       ,1.267
42207,57165,101883,4508,,          , ,11.72422255,-37.19010227,183.4862385,5.98,-0.338017489,K3III       ,1.449
42216,57175,101947,4511,,          , ,11.72533328,-62.48939856,787.4015748,5,-4.480981395,F9Ia        ,0.784
42289,57283,102070,4514,, 27Zet Crt, ,11.74604415,-18.35061467,107.4113856,4.71,-0.445251595,G8III       ,0.958
42319,57328,102124,4515,,  2Xi  Vir, ,11.75472355,8.25817475,36.64345914,4.84,2.020017678,A4V         ,0.174
42344,57363,102249,4520,,   Lam Mus, ,11.76015759,-66.72884344,39.33910307,3.63,0.655877731,A7III       ,0.16
42351,57371,102232,4519,,          , ,11.76222323,-45.69014545,239.8081535,5.28,-1.619319725,B6III       ,-0.118
42357,57380,102212,4517,,  3Nu  Vir, ,11.76432515,6.52981394,95.96928983,4.04,-0.870661405,M0III       ,1.501
42368,57399,102224,4518,, 63Chi UMa, ,11.76753725,47.77933701,60.09615385,3.69,-0.20423339,K0III       ,1.181
42398,57439,102350,4522,,          , ,11.77523583,-61.17835907,133.1557923,4.11,-1.511800315,G0II        ,0.895
42401,57443,102365,4523,Gl 442  A,          , ,11.77562416,-40.50133452,9.239582371,4.9,5.071738292,G3/G5V      ,0.664
42420,57477,102328,4521,,          , ,11.7821135,55.62826771,63.29113924,5.27,1.263285435,K3III       ,1.276
42443,57512,102461,4526,,          , ,11.78865806,-57.69654711,251.8891688,5.42,-1.586047466,K5III       ,1.664
42480,57562,102510,4528,,  4    Vir, ,11.79859215,8.24586534,58.92751915,5.31,1.458409212,A1          ,0.038
42482,57565,102509,4527,, 93    Leo, ,11.7997851,20.21894121,69.44444444,4.5,0.29181246,A comp SB   ,0.547
42490,57581,102584,4530,,   Mu  Mus, ,11.80402484,-66.81487085,132.4503311,4.75,-0.860265242,K4III       ,1.522
42507,57606,102590,4531,,          , ,11.81076962,14.28419729,74.18397626,5.9,1.548449461,F0V         ,0.303
42513,57613,102620,4532,,          , ,11.81252928,-26.74975369,146.1988304,5.1,-0.724719491,M4III       ,1.594
42525,57632,102647,4534,Gl 448   , 94Bet Leo,Denebola,11.81774398,14.57233687,11.09139308,2.14,1.915069515,A3Vvar      ,0.09
42547,57669,102776,4537,,          , ,11.82808001,-63.78848906,140.8450704,4.3,-1.443708256,B3V         ,-0.149
42548,57670,102713,4536,,          , ,11.82827752,34.9317394,69.49270327,5.73,1.52030397,F5IV        ,0.467
42562,57696,102839,4538,,          , ,11.8323964,-70.2257858,446.4285714,4.98,-3.268759908,G5Ib        ,1.36
42586,57741,102878,4541,,          , ,11.84091245,-62.6493833,943.3962264,5.68,-4.193470674,A3Iab       ,0.233
42598,57757,102870,4540,Gl 449   ,  5Bet Vir, ,11.8448017,1.76537705,10.90037061,3.61,3.422793679,F8V         ,0.518
42623,57791,102928,4544,,          , ,11.85061967,-5.333334,79.42811755,5.62,1.120128651,K0IV        ,1.058
42632,57803,102964,4546,,          , ,11.852431,-45.1734495,142.2475107,4.47,-1.295223375,K4III       ,1.283
42658,57841,103026,4548,,          , ,11.86156022,-30.83409571,31.43665514,5.85,3.362818346,F8V         ,0.554
42666,57851,103079,4549,,          , ,11.86424246,-65.20589445,103.7344398,4.89,-0.18961483,B4V         ,-0.123
42677,57870,103101,4551,,          , ,11.86955386,-56.98782681,104.4932079,5.56,0.464559689,B4III       ,0.069
42717,57936,103192,4552,,   Bet Hya, ,11.88182257,-33.90813014,111.9820829,4.29,-0.955742706,Ap Si       ,-0.1
42763,58001,103287,4554,, 64Gam UMa,Phad,11.89715035,53.69473296,25.64760195,2.41,0.364766176,A0V SB      ,0.044
42817,58082,103462,4558,,          , ,11.91180771,-25.71406632,90.4159132,5.26,0.478775635,G8III       ,0.883
42833,58103,103516,4563,,          , ,11.91667299,-63.27917897,787.4015748,5.89,-3.590981395,A3Ib        ,0.21
42839,58110,103484,4559,,  6    Vir, ,11.91754209,8.44390534,51.41388175,5.58,2.024598028,K0III:      ,0.937
42873,58158,103596,4565,,          , ,11.92781364,-28.47703681,146.1988304,5.93,0.105280509,K4III       ,1.499
42875,58159,103578,4564,, 95    Leo, ,11.92792432,15.64680922,171.8213058,5.53,-0.645385077,A3V         ,0.116
42888,58181,103605,4566,, 66    UMa, ,11.93289102,56.59856271,96.71179884,5.83,0.902602694,K1III       ,1.101
42892,58188,103632,4567,, 30Eta Crt, ,11.93360653,-17.15080863,87.56567426,5.17,0.45833052,A0V         ,-0.022
42988,58326,103884,4573,,          , ,11.9611217,-62.44873578,183.4862385,5.59,-0.728017489,B3V         ,-0.152
43027,58379,103961,4576,,          , ,11.97090199,-56.31731449,194.1747573,5.44,-1.000963855,B8III       ,-0.062
43063,58427,104035,4578,,          , ,11.97990798,-64.33955671,869.5652174,5.59,-4.106510798,A3Ib        ,0.174
43084,58460,104075,4581,,          , ,11.98820492,33.16702114,205.7613169,5.95,-0.616818654,K1III       ,1.153
43100,58484,104174,4583,,   Eps Cha, ,11.99380313,-78.22181833,111.7318436,4.88,-0.360884823,B9Vn        ,-0.054
43115,58510,104181,4585,,  7    Vir, ,11.99914546,3.65521716,84.74576271,5.36,0.719410037,A1V         ,-0.001
43166,58576,104304,4587,Gl 454   ,          , ,12.01232423,-10.44483921,12.90655653,5.55,4.99594806,K0IV        ,0.76
43176,58587,104337,4590,,          , ,12.01421389,-19.65899848,537.6344086,5.28,-3.372435279,B2IV        ,-0.192
43177,58590,104321,4589,,  8Pi  Vir, ,12.01455285,6.61439464,109.1703057,4.65,-0.540522632,A5V         ,0.122
43215,58654,104438,4593,,          , ,12.02764788,36.04227697,110.9877913,5.59,0.363623955,K0III       ,1.019
43229,58684,104513,4594,, 67    UMa, ,12.0352953,43.04546506,33.92130258,5.22,2.567637396,A7m         ,0.283
43255,58720,104600,4597,,          , ,12.0438213,-69.19227106,94.60737938,5.89,1.010374937,B9V         ,-0.08
43283,58758,104671,4599,,   The1Cru, ,12.05047198,-63.31294495,70.4721635,4.32,0.079911977,Am          ,0.28
43312,58803,104731,4600,NN 3701  ,          , ,12.06092076,-42.43378714,24.20135528,5.15,3.230801564,F6V         ,0.417
43345,58858,104827,4602,,  2    Com, ,12.07127112,21.45916332,110.0110011,5.89,0.682819416,F0IV-V      ,0.248
43351,58867,104841,4603,,   The2Cru, ,12.07201048,-63.16571094,230.9468822,4.72,-2.097560518,B2IV        ,-0.081
43362,58884,104878,4604,,          , ,12.07748522,-68.32889673,104.0582726,5.34,0.253616938,A0V         ,-0.012
43375,58905,104902,4605,,   Kap Cha, ,12.0796288,-76.51917475,135.1351351,5.04,-0.613841401,K4III       ,1.491
43383,58921,104933,4607,,          , ,12.08256836,-60.96823848,202.8397566,5.95,-0.585765404,M2III       ,1.691
43404,58948,104979,4608,NN 3703  ,  9Omi Vir, ,12.08685266,8.73284563,52.41090147,4.13,0.532891852,G8III       ,0.967
43407,58952,104985,4609,,          , ,12.08742742,76.90595813,102.0408163,5.78,0.736130378,G9III       ,1.029
43473,59050,105151,4615,,          , ,12.10641217,-65.70942594,173.6111111,5.95,-0.247887583,G8/K0III    ,0.613
43487,59072,105211,4616,Gl 455.2 ,   Eta Cru, ,12.11468134,-64.61363898,19.68891514,4.15,2.678891064,F2III       ,0.353
43544,59151,105340,4617,,          , ,12.13058005,-75.36706513,134.2281879,5.17,-0.469218636,K2II/III    ,1.278
43556,59173,105382,4618,,          , ,12.13479341,-50.66125439,115.2073733,4.46,-0.847401374,B2IIIne     ,-0.163
43563,59184,105416,4620,,          , ,12.13742491,-48.69247036,180.8318264,5.34,-0.946374343,A1V         ,-0.01
43573,59196,105435,4621,,   Del Cen, ,12.13931767,-50.72240999,121.2121212,2.58,-2.837730257,B2IVne      ,-0.128
43576,59199,105452,4623,Gl 455.3 ,  1Alp Crv, ,12.14020907,-24.72877993,14.76886723,4.02,3.173264069,F0IV/V      ,0.334
43594,59229,105509,4624,,          , ,12.14828849,-44.32588609,100.1001001,5.75,0.747827441,A3III       ,0.24
43595,59232,105521,4625,,          , ,12.14849946,-41.23158452,641.025641,5.51,-3.524377008,B3IV        ,-0.097
43630,59285,105639,4626,, 10    Vir, ,12.16146813,1.89832789,83.7520938,5.95,1.335021634,K3III       ,1.12
43646,59309,105702,4629,, 11    Vir, ,12.16764211,5.80696343,43.84042087,5.72,2.510626426,Am          ,0.352
43652,59316,105707,4630,,  2Eps Crv, ,12.16875718,-22.61979211,93.02325581,3.02,-1.822957679,K2III       ,1.326
43696,59384,105943,4639,,          , ,12.18335825,81.70983674,337.8378378,6,-1.643541445,K5III:      ,1.618
43704,59394,105850,4635,,  3    Crv, ,12.18441142,-23.60237239,56.11672278,5.45,1.704538499,A1V         ,0.055
43743,59449,105937,4638,,   Rho Cen, ,12.19420872,-52.36841559,104.9317943,3.97,-1.134535497,B3V         ,-0.156
43759,59468,105981,4640,,  4    Com, ,12.19755584,25.87035539,237.5296912,5.66,-1.218589521,K4III       ,1.401
43782,59501,106057,4643,,  5    Com, ,12.20258311,20.54210573,148.5884101,5.6,-0.259924679,K0II-III    ,0.961
43785,59504,106112,4646,,          , ,12.20330922,77.61619242,33.67003367,5.14,2.503782247,A5m         ,0.358
43793,59517,106068,4644,,          , ,12.20610735,-62.95077296,1492.537313,5.91,-4.959625986,B9Ia        ,0.253
43854,59607,106231,4648,,          , ,12.22362736,-38.92915939,625,5.77,-3.209400087,B4III       ,-0.144
43855,59608,106251,4650,NN 3716  , 12    Vir, ,12.22388735,10.26236039,49.55401388,5.85,2.37460581,A2m         ,0.262
43888,59654,106321,4652,,          , ,12.2340908,-45.72393011,173.6111111,5.31,-0.887887583,K3III       ,1.4
43936,59728,106485,4655,,          , ,12.24988397,-20.84423329,108.2251082,5.82,0.648359856,K0IIICN...  ,1.052
43946,59746,106574,4659,,          , ,12.25237046,70.20007671,143.472023,5.72,-0.06383611,K2III       ,1.179
43947,59747,106490,4656,,   Del Cru, ,12.25243248,-58.74890179,111.6071429,2.79,-2.448459952,B2IV        ,-0.193
43967,59774,106591,4660,Gl 459   , 69Del UMa, ,12.25706919,57.03259792,24.96878901,3.3,1.313012602,A3Vvar      ,0.077
43988,59803,106625,4662,,  4Gam Crv, ,12.26346329,-17.5419837,50.55611729,2.58,-0.938868564,B8III       ,-0.107
43999,59819,106661,4663,,  6    Com, ,12.26673192,14.89914477,60.64281383,5.09,1.176103278,A3V         ,0.068
44011,59831,106690,4666,,  2    CVn, ,12.2687601,40.66025851,255.7544757,5.69,-1.349116213,M1III       ,1.586
44025,59847,106714,4667,,  7    Com, ,12.27237644,23.94542332,76.2195122,4.93,0.519669175,K0III       ,0.957
44031,59856,106760,4668,,          , ,12.27504856,33.06179861,93.89671362,4.99,0.126748039,K1III       ,1.14
44067,59920,106884,4672,,          , ,12.29154507,53.19144123,117.0960187,5.8,0.457289353,K6III       ,1.33
44069,59923,106887,4673,,          , ,12.29183258,28.93710321,53.36179296,5.71,2.073847933,A4m         ,0.16
44074,59929,106849,4671,,   Eps Mus, ,12.29295453,-67.96067161,92.59259259,4.06,-0.772881223,M5III       ,1.603
44124,60000,106911,4674,,   Bet Cha, ,12.30581775,-79.31226899,82.98755187,4.24,-0.355064765,B5Vn        ,-0.123
44132,60009,106983,4679,,   Zet Cru, ,12.30730353,-64.00304555,110.7419712,4.06,-1.161561248,B2.5V       ,-0.168
44150,60030,107070,4681,, 13    Vir, ,12.3111939,-0.7871448,100,5.9,0.9,A5Vn        ,0.168
44161,60044,107193,4687,,          , ,12.313907,75.1605502,88.57395926,5.47,0.73346971,A1V         ,0.054
44169,60059,107079,4682,,          , ,12.31661903,-55.14297519,116.9590643,5.01,-0.330169426,M1III       ,1.6
44214,60122,107274,4690,,  3    CVn, ,12.33020086,48.98413192,158.7301587,5.28,-0.723297253,M0III       ,1.623
44220,60129,107259,4689,, 15Eta Vir, ,12.33177539,-0.66674709,76.56967841,3.89,-0.530284115,A2IV        ,0.026
44246,60157,107295,4691,,          , ,12.33634291,-22.17562676,145.3488372,5.94,0.127942191,K0III+...   ,0.824
44257,60170,107325,4693,,          , ,12.33881113,26.6197509,48.12319538,5.52,2.108227716,K2III-IV    ,1.091
44258,60172,107328,4695,, 16    Vir, ,12.33920904,3.31272688,87.48906387,4.97,0.260231152,K1III       ,1.172
44268,60189,107348,4696,,  5Zet Crv, ,12.3426974,-22.21583387,118.0637544,5.2,-0.160582948,B8V         ,-0.09
44275,60202,107383,4697,, 11    Com, ,12.34530365,17.79265307,110.619469,4.72,-0.499157848,G8III       ,1.01
44281,60212,107465,4701,, 70    UMa, ,12.34745283,57.86428953,215.0537634,5.54,-1.122735236,K5III       ,1.452
44288,60221,107418,4699,,          , ,12.34880994,-13.56574902,60.20469597,5.14,1.241848162,K0III       ,1.048
44312,60260,107446,4700,,   Eps Cru, ,12.35605869,-60.40136988,69.93006993,3.59,-0.633319813,K3/K4III    ,1.389
44342,60308,107543,4702,,          , ,12.36595516,-56.3743836,534.7593583,5.91,-2.730791967,K4III + (F) ,1.533
44352,60320,107566,4703,,   Zet2Mus, ,12.36871851,-67.52209279,102.9866117,5.15,0.08609615,Am          ,0.195
44356,60329,107567,4704,,   Zet1Mus, ,12.37000954,-68.30719873,121.3592233,5.73,0.309636058,K0III       ,1.038
44375,60351,107700,4707,, 12    Com, ,12.37508865,25.84618178,83.82229673,4.78,0.163202218,F8:p...     ,0.515
44395,60379,107696,4706,,          , ,12.38040898,-57.67610097,104.8218029,5.38,0.277741874,B9V         ,-0.098
44426,60425,107815,4711,,  6    Crv, ,12.38933327,-24.84062116,96.89922481,5.66,0.728398486,K1III       ,1.153
44444,60449,107832,4712,,          , ,12.3931804,-35.41265923,125.3132832,5.32,-0.169985543,B8/B9V      ,-0.066
44457,60463,107860,4714,,          , ,12.39577394,-38.91135056,105.0420168,5.79,0.683184742,B8/B9V      ,-0.064
44474,60485,107950,4716,,  5    CVn, ,12.40041175,51.56222925,120.4819277,4.76,-0.644609538,G7III       ,0.877
44492,60514,107966,4717,, 13    Com, ,12.40514991,26.09861325,87.18395815,5.17,0.46781709,A3V         ,0.082
44540,60584,108135,4726,, 71    UMa, ,12.4175621,56.77785826,364.9635036,5.82,-1.991247186,M3III       ,1.622
44548,60595,108107,4722,,          , ,12.41994468,-11.61051268,64.55777921,5.95,1.900257089,A1V         ,0.043
44557,60610,108114,4724,,          , ,12.42271218,-35.18640097,128.8659794,5.71,0.159308606,B9IV/V      ,-0.066
44586,60646,108225,4728,,  6    CVn, ,12.43083253,39.01869867,69.68641115,5.01,0.794259505,G8III-IV    ,0.955
44615,60697,108283,4733,, 14    Com, ,12.44002048,27.26826273,83.89261745,4.92,0.301381277,F0p         ,0.277
44624,60710,108257,4732,,          , ,12.44216338,-51.4506115,122.5490196,4.82,-0.621549206,B3Vn        ,-0.141
44632,60718,108248,4730,,   Alp1Cru,Acrux,12.44331705,-63.09905586,98.32841691,0.77,-4.193395235,B0.5IV      ,-0.243
44643,60735,108323,4735,,          , ,12.44769283,-32.83004764,156.7398119,5.56,-0.415896606,B9V         ,0.007
44648,60742,108381,4737,, 15Gam Com, ,12.44897988,28.26861975,52.13764338,4.35,0.764243014,K2IIICN+... ,1.128
44652,60746,108382,4738,, 16    Com, ,12.44980668,26.8257216,86.50519031,4.98,0.29478917,A4V         ,0.088
44674,60781,108396,4739,,          , ,12.45802117,-58.99176932,173.6111111,5.38,-0.817887583,M4/M5III    ,1.543
44685,60795,108502,4745,, 73    UMa, ,12.45975717,55.71275225,134.589502,5.68,0.034944069,M2III       ,1.582
44708,60823,108483,4743,,   Sig Cen, ,12.46733655,-50.2306048,135.8695652,3.91,-1.755610928,B3V         ,-0.192
44731,60855,108541,4748,,          , ,12.47291274,-39.04113804,130.8900524,5.45,-0.134533207,B8/B9V      ,-0.073
44762,60904,108662,4752,, 17    Com, ,12.48186605,25.91288804,82.91873964,5.29,0.696736539,A0p         ,-0.056
44791,60941,108722,4753,, 18    Com, ,12.49084826,24.10892077,66.22516556,5.47,1.364884736,F5III       ,0.445
44800,60957,108765,4756,, 20    Com, ,12.49533988,20.89618496,77.88161994,5.68,1.222825119,A3V         ,0.093
44806,60965,108767,4757,,  7Del Crv, ,12.4977731,-16.51509397,26.94691458,2.94,0.787454772,B9.5V       ,-0.012
44808,60969,108732,4754,,          , ,12.49838726,-56.52496942,172.4137931,5.78,-0.402860032,M1III       ,1.572
44815,60978,108844,4760,, 74    UMa, ,12.49927749,58.4055266,84.17508418,5.37,0.744082203,A5e...      ,0.205
44816,60979,108759,4755,,          , ,12.49941202,-41.73586155,281.6901408,6,-1.248858235,M2II/III    ,1.515
44831,60998,108907,4765,,  4    Dra, ,12.50187813,69.20126087,178.2531194,5.01,-1.245185694,M3IIIa      ,1.621
44839,61015,108821,4759,,          , ,12.50485051,-23.69642033,275.4820937,5.63,-1.570466875,M0III       ,1.67
44879,61071,108945,4766,, 21    Com, ,12.51682448,24.56718941,95.32888465,5.47,0.573877441,A2pvar      ,0.056
44890,61084,108903,4763,,   Gam Cru, ,12.5194248,-57.11256922,26.96144513,1.59,-0.563715833,M4III       ,1.6
44923,61136,108968,4768,,          , ,12.52787358,-59.42391403,515.4639175,5.49,-3.07099135,F5III       ,0.622
44937,61158,109000,4771,,          , ,12.53226469,-63.50589876,73.74631268,5.96,1.621298448,A8III       ,0.263
44948,61174,109085,4775,Gl 471.2 ,  8Eta Crv, ,12.53457909,-16.19586556,18.20830299,4.3,2.998652643,F2V         ,0.388
44952,61181,108970,4769,,          , ,12.53608197,-73.00104307,104.7120419,5.88,0.780016858,K1III       ,1.078
44963,61199,109026,4773,,   Gam Mus, ,12.54114193,-72.1329759,99.30486594,3.84,-1.144852647,B5V         ,-0.157
44971,61212,109141,4776,,          , ,12.54335738,-13.85897407,36.954915,5.74,2.901638961,F3IV/V      ,0.376
45013,61281,109387,4787,,  5Kap Dra, ,12.55806736,69.78820992,152.6717557,3.85,-2.0687935,B6IIIp      ,-0.116
45025,61296,109272,4779,,          , ,12.55951916,-12.83032829,48.59086492,5.58,2.147226852,G8III/IV    ,0.861
45032,61309,109317,4783,,          , ,12.56080683,33.24766003,81.56606852,5.42,0.862452351,K0IIICN...  ,1.011
45037,61317,109358,4785,Gl 475   ,  8Bet CVn, ,12.5625257,41.35676779,8.371002846,4.27,4.656112552,G0V         ,0.588
45038,61318,109309,4781,, 21    Vir, ,12.56299923,-9.45207768,80.19246191,5.48,0.959332267,A0V         ,-0.035
45073,61359,109379,4786,,  9Bet Crv, ,12.57312057,-23.39662306,42.84490146,2.65,-0.509495741,G5II        ,0.893
45087,61379,109409,4788,,          , ,12.57846015,-44.67251655,28.36879433,5.76,3.495795607,G4IV        ,0.683
45090,61384,109551,4795,,  6    Dra, ,12.57890701,70.02177318,167.5041876,4.95,-1.170128344,K2III       ,1.312
45098,61394,109485,4789,, 23    Com, ,12.58086605,22.62918961,111.8568233,4.8,-0.443312406,A0IV        ,0.012
45112,61418,109511,4792,, 24    Com, ,12.58548958,18.37700118,188.3239171,5.03,-1.344527395,K2III       ,1.152
45114,61420,109519,4793,,          , ,12.58559828,21.88143144,200,5.86,-0.645149978,K1III       ,1.242
45144,61468,109536,4794,,          , ,12.59600404,-41.02194744,34.57814661,5.12,2.425991443,A7III       ,0.224
45162,61498,109573,4796,,          , ,12.60029835,-39.86944684,67.06908115,5.78,1.647388217,A0V         ,0.003
45203,61558,109704,4799,, 25    Vir, ,12.61315854,-5.8318511,68.77579092,5.88,1.692822033,A3V         ,0.072
45213,61571,109742,4801,, 25    Com, ,12.61620946,17.08957856,158.9825119,5.7,-0.306746773,K5III       ,1.436
45220,61585,109668,4798,,   Alp Mus, ,12.61974547,-69.13553358,93.72071228,2.69,-2.169177903,B2IV-V      ,-0.176
45242,61621,109799,4803,,          , ,12.62839626,-27.13865883,34.59010723,5.41,2.715240458,F0V         ,0.334
45243,61622,109787,4802,,   Tau Cen, ,12.62842439,-48.54128816,40.37141704,3.85,0.819630033,A2V         ,0.049
45268,61658,109896,4807,,          , ,12.63957001,1.85470456,153.609831,5.68,-0.252095057,M3III       ,1.592
45288,61688,109931,4809,,          , ,12.6457463,-18.2501648,62.22775358,6,2.030079384,F0V         ,0.31
45311,61720,109960,4810,,          , ,12.65096794,-30.4223493,167.7852349,5.86,-0.263768701,K2/K3III    ,1.207
45314,61724,110024,4815,, 26    Com, ,12.65204379,21.06258094,87.79631255,5.49,0.77261862,G9III       ,0.978
45327,61740,110014,4813,, 26Chi Vir, ,12.65411457,-7.99550439,97.65625,4.66,-0.288500217,K2III       ,1.24
45355,61789,110073,4817,,          , ,12.6646004,-39.98724188,108.8139282,4.63,-0.553422443,B8II/III    ,-0.082
