StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
11936,17043,22637,, ,,,3.65366361,21.84335278,128.5347044,7.27,1.724897985,A0          ,0.068
13026,18596,24513,, ,,,3.97889671,68.02389995,337.8378378,7.27,-0.373541445,G5          ,1.057
13068,18660,25137,, ,,,3.99488031,1.7948204,317.4603175,7.27,-0.238447231,B9          ,0.109
14349,20422,27719,, ,,,4.37445866,-0.55182679,228.3105023,7.27,0.477370553,K0          ,1.089
14352,20426,27596,, ,,,4.3760931,32.4679382,714.2857143,7.27,-1.999359822,K5          ,1.508
14809,21024,28813,, ,,,4.50820434,-43.41066598,154.7987616,7.27,1.32116259,A0V         ,0.016
15267,21640,29554,, ,,,4.64791859,-8.22480347,135.3179973,7.27,1.613222192,B9          ,-0.01
15911,22526,30812,, ,,,4.84704467,-0.09485115,140.2524544,7.27,1.535447649,K1III       ,1.075
15954,22588,30963,, ,,,4.8609032,-10.2903279,420.1680672,7.27,-0.847115215,B9          ,-0.081
17847,25204,35146,, ,,,5.39184488,18.60071498,367.6470588,7.27,-0.55715548,K5III       ,1.671
17849,25207,35173,, ,,,5.39214978,16.04050774,315.4574132,7.27,-0.224703689,B8          ,0.125
19448,27291,38699,, ,,,5.78297078,-16.6462478,199.6007984,7.27,0.769188629,K3III       ,1.369
19486,27342,38757,, ,,,5.79094466,-15.25223306,207.9002079,7.27,0.680725382,B8/B9V      ,-0.066
19959,27959,39852,, ,,,5.91504521,-9.18102403,240.3846154,7.27,0.365466653,A0          ,0.077
20024,28043,39697,, ,,,5.93062431,36.93670577,155.7632399,7.27,1.30767514,A5          ,0.257
20275,28391,40637,, ,,,5.99677559,-6.59735623,568.1818182,7.27,-1.502436661,K0          ,1.541
20423,28588,40669,, ,,,6.03481833,38.72019949,400,7.27,-0.740299957,G5          ,0.84
20518,28718,41253,, ,,,6.06614999,2.86437422,330.0330033,7.27,-0.322786857,B5          ,-0.032
21078,29393,42679,, ,,,6.19466123,-10.25074243,190.8396947,7.27,0.866656435,K0          ,1.289
21245,29602,42955,, ,,,6.23843057,14.49361971,396.8253968,7.27,-0.722997296,A1V         ,0.024
23316,32193,48574,, ,,,6.72065329,-21.86239666,284.9002849,7.27,-0.003464418,B5V         ,-0.145
23444,32353,48510,, ,,,6.75278363,30.82597301,69.3962526,7.27,3.063319904,A0          ,0.312
24329,33481,51901,, ,,,6.95993492,-35.46637158,359.7122302,7.27,-0.50977602,K1III       ,1.313
24531,33734,52462,, ,,,7.00780313,-22.64504863,359.7122302,7.27,-0.50977602,K4III       ,1.55
25403,34868,55910,, ,,,7.21471109,-43.88518636,196.4636542,7.27,0.803588912,A0V         ,0.038
26220,35912,58306,, ,,,7.40342692,-22.36251201,316.4556962,7.27,-0.231564587,K5III       ,1.565
26493,36288,58521,, ,,,7.46989399,45.99063036,248.1389578,7.27,0.296525231,M5Ib-IIvar  ,1.462
26656,36498,59034,, ,,,7.50929944,48.87948086,192.6782274,7.27,0.845836789,A2          ,0.176
26846,36754,60276,, ,,,7.5593257,-6.22697926,244.4987775,7.27,0.32861654,K0          ,0.971
26924,36851,59975,, ,,,7.57673403,48.19140518,213.6752137,7.27,0.621229265,A3          ,0.121
27239,37244,61532,, ,,,7.64915872,-20.26975036,145.7725948,7.27,1.451620579,A7III/IV    ,0.307
27266,37278,61272,, ,,,7.65495043,20.14852778,68.21282401,7.27,3.100669852,F0          ,0.412
27595,37685,62321,, ,,,7.73152736,15.2577281,182.4817518,7.27,0.963902792,F0          ,0.296
27799,37953,63449,, ,,,7.77945519,-46.80168466,305.8103976,7.27,-0.157261237,B7IV        ,-0.099
27990,38192,63882,, ,,,7.82515369,-39.00120427,386.1003861,7.27,-0.66350118,G6III       ,1.1
28635,39030,65831,, ,,,7.98548305,-38.05106596,203.2520325,7.27,0.729825514,A5V+...     ,0.24
28733,39152,65826,, ,,,8.00804842,-4.87987581,132.4503311,7.27,1.659734758,F8          ,0.523
28798,39235,65823,, ,,,8.02508159,23.91277163,383.1417625,7.27,-0.646797463,K0          ,1.1
28863,39323, ,, ,,,8.03981805,-51.4407184,304.8780488,7.27,-0.150630781,K5          ,1.09
29119,39657,67439,, ,,,8.10435239,-40.09965325,280.8988764,7.27,0.02724999,G3III       ,0.838
29232,39804,67551,, ,,,8.13389305,-13.50803296,49.21259843,7.27,3.809618518,F8V         ,0.541
29744,40469,69178,, ,,,8.26348398,2.80137746,373.1343284,7.27,-0.58932603,A0          ,-0.012
29902,40666,70333,, ,,,8.30139802,-60.31392584,636.9426752,7.27,-1.750501738,B8/B9V      ,-0.013
30077,40890,70030,, ,,,8.34472272,25.33629615,404.8582996,7.27,-0.766515234,K3III       ,1.419
30856,41898,72360,, ,,,8.54365155,5.71754231,151.0574018,7.27,1.374289947,K0          ,1.118
30972,42048,72996,, ,,,8.57024562,-42.10249756,226.2443439,7.27,0.497111347,K1III       ,1.212
31951,43279,75052,, ,,,8.81676423,38.34524757,245.7002457,7.27,0.317972046,A2...       ,0.064
31969,43299,75393,, ,,,8.8209262,-15.5646784,41.51100042,7.27,4.179184,F7V         ,0.536
32965,44578,77915,, ,,,9.08260622,-10.12198437,90.99181074,7.27,2.474988462,A5          ,0.311
32994,44618,78290,, ,,,9.09181617,-50.28687033,414.9377593,7.27,-0.819914787,B3IV        ,-0.118
33464,45235,79625,, ,,,9.2190841,-53.50482611,185.1851852,7.27,0.931968799,B9V         ,-0.054
33578,45380,79597,, ,,,9.24807192,-8.75792187,793.6507937,7.27,-2.228147274,A0          ,0.042
33605,45417,79055,, ,,,9.25487287,67.13886242,136.9863014,7.27,1.586614301,F0          ,0.293
33879,45776,80761,, ,,,9.33362956,-46.9504384,1449.275362,7.27,-3.535754546,B5III       ,-0.1
33963,45878,80934,, ,,,9.35507735,-42.82451694,135.1351351,7.27,1.616158599,K0III       ,0.989
34415,46445,82124,, ,,,9.47247451,-49.65475315,88.10572687,7.27,2.544979308,F5IV        ,0.409
34605,46690,82267,, ,,,9.51840173,3.07977745,47.52851711,7.27,3.885228677,F8          ,0.511
35187,47451,83826,, ,,,9.67136478,-30.92174647,406.504065,7.27,-0.775324464,K0III       ,1.583
35624,48047,84887,, ,,,9.79453735,-28.37978849,53.41880342,7.27,3.631529222,F7V         ,0.523
36257,48901,86481,, ,,,9.97516209,-13.941529,757.5757576,7.27,-2.127130344,K5III       ,1.565
36576,49336,87416,, ,,,10.07161603,-28.37871252,90.4159132,7.27,2.488775635,F6V         ,0.473
36864,49722,88185,, ,,,10.15185245,-43.69514145,471.6981132,7.27,-1.098320695,K0III       ,1.069
38351,51699,91427,, ,,,10.56314196,23.35066683,123.1527094,7.27,1.817780146,A2          ,0.24
38718,52199,92430,, ,,,10.66462492,-33.61279776,450.4504505,7.27,-0.998235128,K2III       ,1.3
38729,52216,92278,, ,,,10.66877677,46.84083724,93.5453695,7.27,2.414888526,A3IV        ,0.173
39014,52615,93227,, ,,,10.75913951,-25.02611822,147.275405,7.27,1.429348871,K0IV        ,1.049
39574,53407,94758,, ,,,10.92376161,-54.07962397,299.4011976,7.27,-0.111267666,B9V         ,-0.068
39822,53765,95280,, ,,,11.00056007,-3.47141563,56.98005698,7.27,3.491385604,F8          ,0.563
40036,54074,95963,, ,,,11.06477683,-33.4444646,269.541779,7.27,0.116869548,K1III       ,1.252
40577,54807,97528,, ,,,11.22014168,-26.46509597,153.8461538,7.27,1.334566783,A1III       ,0.137
41347,55930,99579,, ,,,11.46245129,37.93842226,78.36990596,7.27,2.799253372,F8          ,0.573
41655,56371,100416,, ,,,11.55548581,3.36250969,280.1120448,7.27,0.033341081,K0          ,1.154
41773,56548,100726,, ,,,11.59467645,17.87480785,204.4989775,7.27,0.716544296,K0          ,1.18
42051,56937,101531,, ,,,11.6723582,-69.67170442,316.4556962,7.27,-0.231564587,K1III       ,1.3
43481,59061,105197,, ,,,12.11235005,57.60059133,91.07468124,7.27,2.473011701,F0          ,0.387
44135,60013,107035,, ,,,12.30767624,8.06496636,249.3765586,7.27,0.285721863,K0          ,1.039
46372,63357,112710,, ,,,12.98254863,-29.99850819,1234.567901,7.27,-3.187574906,M2III       ,1.66
47468,65023,115813,, ,,,13.32892298,-11.67293545,184.501845,7.27,0.939996433,A2          ,0.1
49117,67423,121366,, ,,,13.8186075,79.92137816,264.5502646,7.27,0.157458999,G5          ,0.966
49451,67919,121040,, ,,,13.91065055,-55.73827545,91.32420091,7.27,2.467070596,A9V         ,0.275
50177,69025,123472,, ,,,14.13057623,-0.05598873,229.8850575,7.27,0.462446285,K5          ,1.491
50849,69998,125379,, ,,,14.32384133,-18.52359782,131.5789474,7.27,1.674067961,A3:m...     ,0.34
51169,70520,126512,, ,,,14.42501036,20.59157119,46.9043152,7.27,3.913936002,F9V         ,0.581
51561,71105,127346,, ,,,14.54139478,-51.97069544,300.3003003,7.27,-0.117778832,B9III       ,0.021
52091,71925,129653,, ,,,14.7109831,36.75678667,118.3431953,7.27,1.904283545,A2          ,0.173
52544,72594,130950,, ,,,14.84305652,12.78418868,235.2941176,7.27,0.41194465,K2          ,1.412
53767,74381,135078,, ,,,15.19937736,36.75465983,52.54860746,7.27,3.667193941,G5          ,0.844
54052,74806,136727,, ,,,15.28800422,71.21119907,160.2564103,7.27,1.245922948,F8          ,0.403
54530,75508,137664,, ,,,15.42485908,45.9475053,82.91873964,7.27,2.676736539,G5          ,0.615
54947,76140,138472,, ,,,15.55211053,-25.8007932,170.0680272,7.27,1.11688663,K2III       ,1.567
56561,78545,143723,, ,,,16.03517964,-0.82105869,126.5822785,7.27,1.758135456,A2          ,0.3
57896,80474,147932,, ,,,16.42641307,-23.40514716,128.8659794,7.27,1.719308606,A           ,0.32
57951,80554,147247,, ,,,16.44695654,-71.76820653,124.3781095,7.27,1.796280244,K1IV        ,1.053
58142,80837,148816,, ,,,16.50797592,4.18160865,41.08463435,7.27,4.201602869,F8V         ,0.545
58414,81230,149631,, ,,,16.59059415,17.10076939,152.6717557,7.27,1.3512065,A5          ,0.088
58667,81606,149901,, ,,,16.66579976,-47.78344178,71.63323782,7.27,2.994427091,F5IV/V      ,0.432
59887,83260,153809,, ,,,17.0174096,16.59350976,111.7318436,7.27,2.029115177,A0          ,0.11
60809,84533,156096,, ,,,17.28175427,-30.35139562,66.00660066,7.27,3.172063164,F0V         ,0.336
61817,85885,158859,, ,,,17.55167165,-33.05777691,543.4782609,7.27,-1.405910885,B2II        ,0.127
61933,86041,159610,, ,,,17.5839238,13.13775395,119.3317422,7.27,1.886220093,A0          ,0.091
62098,86269,159654,, ,,,17.62710069,-40.81353702,406.504065,7.27,-0.775324464,F5Ib        ,0.702
63486,88154,163874,, ,,,18.00513331,-39.24931187,59.91611744,7.27,3.382281683,G1V         ,0.585
64003,88865,164250,, ,,,18.14297027,-75.10528252,354.6099291,7.27,-0.478754458,K3III       ,1.564
64309,89269,166553,, ,,,18.21642293,-39.16150113,42.40882103,7.27,4.132719004,G1/G2V      ,0.599
65410,90747,171087,, ,,,18.51606613,41.10640592,86.80555556,7.27,2.577262395,F5          ,0.443
67690,93715,177676,, ,,,19.08218417,19.26889637,4166.666667,7.27,-5.828943791,K0          ,1.595
68238,94445,179785,, ,,,19.2215989,14.94269234,334.4481605,7.27,-0.351644058,K3II-III    ,1.525
68551,94849,180236,, ,,,19.29977114,-47.07454747,452.4886878,7.27,-1.008038632,B8V         ,-0.085
68895,95304,181018,, ,,,19.38975038,-65.57876708,219.7802198,7.27,0.560056983,Ap...       ,-0.035
69030,95486,182391,, ,,,19.42287237,-24.41209452,363.6363636,7.27,-0.533336531,B7IV        ,-0.002
69999,96745,185667,, ,,,19.66646023,7.56714954,165.5629139,7.27,1.175184693,K0          ,0.983
70076,96845,185938,, ,,,19.68557855,13.17050241,90.25270758,7.27,2.492698802,F8          ,0.49
70699,97670,187731,, ,,,19.84969972,16.85777085,578.0346821,7.27,-1.539769484,B8          ,-0.058
70927,97964,188384,, ,,,19.90979576,9.76739372,350.877193,7.27,-0.4557757,K0          ,1.201
71961,99302,191091,, ,,,20.15692647,-33.8742697,164.2036125,7.27,1.193086463,B8/B9V      ,-0.032
72555,100072,193017,, ,,,20.30278383,-4.72861347,36.63003663,7.27,4.450813235,F8          ,0.567
72772,100348,193455,, ,,,20.35034062,-18.32390548,502.5125628,7.27,-1.235734618,K3III       ,1.471
72846,100452,194681,, ,,,20.37047137,69.51255649,214.5922747,7.27,0.611929583,A3          ,0.171
72975,100616,194358,, ,,,20.40250221,29.0021056,125,7.27,1.785449935,A5          ,0.254
73071,100744,194883,, ,,,20.42578153,54.68421317,769.2307692,7.27,-2.160283238,B2Ve        ,-0.016
74076,102090,197923,, ,,,20.68940765,72.97440979,148.8095238,7.27,1.406846365,K2          ,1.133
74219,102275,197561,, ,,,20.72323215,33.86868921,347.2222222,7.27,-0.433037561,A0          ,-0.107
74312,102396,197322,, ,,,20.74932279,-50.48790922,531.9148936,7.27,-1.359210754,A0IV/V      ,-0.013
74980,103288,199266,, ,,,20.92586744,20.40110775,425.5319149,7.27,-0.874660689,K2          ,1.326
74997,103311,199143,, ,,,20.92989946,-17.11402614,47.70992366,7.27,3.876956392,F8V         ,0.544
75666,104219,200987,, ,,,21.11454036,-0.96335427,117.2332943,7.27,1.924745156,F2          ,0.387
75705,104268,201359,, ,,,21.12324828,47.2775147,133.1557923,7.27,1.648199685,B8V         ,-0.05
76082,104747,202198,, ,,,21.22092772,33.6931036,531.9148936,7.27,-1.359210754,B8          ,-0.092
76425,105202,202884,, ,,,21.31030372,8.95975955,42.05214466,7.27,4.151059251,F5          ,0.488
76742,105608,203633,, ,,,21.38992565,2.76628563,114.1552511,7.27,1.982520531,A5          ,0.213
76861,105770,204051,, ,,,21.42221751,29.46170629,361.0108303,7.27,-0.517601155,A0          ,0.504
77341,106390,205237,, ,,,21.54819661,40.40744985,261.0966057,7.27,0.18599387,G5          ,0.922
77494,106601,205455,, ,,,21.5897837,0.97573398,60.27727547,7.27,3.36923193,F8          ,0.57
77532,106658,205808,, ,,,21.60370151,50.67908368,606.0606061,7.27,-1.642580279,B9          ,-0.086
81018,111521,214393,, ,,,22.59451151,70.24288761,232.5581395,7.27,0.437342278,K0          ,1.016
81443,112140,215181,, ,,,22.71504449,37.44732118,101.3171226,7.27,2.241585763,A2          ,0.169
81498,112212,215290,, ,,,22.72647015,32.82206482,520.8333333,7.27,-1.313493856,M0III       ,1.628
81962,112896,216394,, ,,,22.86251349,53.02849929,1724.137931,7.27,-3.912860032,A0          ,0.21
83029,114395,218766,, ,,,23.16826025,49.99055777,180.5054152,7.27,0.987548824,K0          ,1.109
83703,115372,220204,, ,,,23.37059257,-43.18691285,193.7984496,7.27,0.833248508,K1/K2IIICN. ,1.163
84314,116257,221599,, ,,,23.55641389,4.63935929,304.8780488,7.27,-0.150630781,K5          ,1.559
85516,117977,224171,, ,,,23.92900262,-9.06181964,313.4796238,7.27,-0.211046585,G5          ,0.824
2371,3367,3940,, ,,,0.71390747,64.29128139,2272.727273,7.28,-4.502736618,A1Ia        ,0.637
2788,4005,4903,, ,,,0.85693578,32.65728762,53.24813632,7.28,3.64847794,F8          ,0.559
2845,4087,5036,, ,,,0.87448266,21.4100921,93.19664492,7.28,2.43299861,F7V         ,0.493
3275,4688,5799,, ,,,1.00368097,47.31852919,245.7002457,7.28,0.327972046,K2          ,1.436
3500,4997,6367,, ,,,1.06725323,-40.53051995,83.61204013,7.28,2.668655898,F5V         ,0.446
3975,5684,7205,,NN 3080  ,, ,1.21828413,41.65439442,44.72271914,7.28,4.027358996,G5          ,0.77
4228,6065,8025,, ,,,1.29744076,-67.11053215,171.8213058,7.28,1.104614923,K2III       ,1.165
4582,6568,8452,, ,,,1.40655359,36.88352522,125.6281407,7.28,1.784565339,B9          ,0.059
5146,7364,9656,, ,,,1.58100358,12.55866655,83.33333333,7.28,2.67590623,A3V         ,0.192
5330,7628,10162,, ,,,1.63781564,-47.93487501,90.25270758,7.28,2.502698802,F0IV        ,0.342
6331,9092,11993,, ,,,1.95228421,-31.08432343,146.627566,7.28,1.448921873,K2III       ,1.168
6618,9502,12619,, ,,,2.03760142,-49.40917495,520.8333333,7.28,-1.303493856,K5III       ,1.56
6671,9571,12712,, ,,,2.0495673,-53.0360701,245.0980392,7.28,0.333300815,A6V         ,0.187
6707,9616,12627,, ,,,2.05977731,-9.46074912,304.8780488,7.28,-0.140630781,G5          ,1.025
7563,10838,14385,, ,,,2.32463232,2.82034101,231.4814815,7.28,0.457418734,G5III       ,0.938
7927,11333,14968,, ,,,2.43053872,37.01364283,552.4861878,7.28,-1.431607126,M...        ,1.689
8016,11467,14836,, ,,,2.46519928,73.71274374,116.5501166,7.28,1.947436439,F0          ,0.352
8530,12191,16175,, ,,,2.61720595,42.06273007,59.84440455,7.28,3.394882249,G0          ,0.656
9587,13671,18258,, ,,,2.93448838,6.17494222,215.9827214,7.28,0.607904955,K0          ,1.091
9645,13751,18675,, ,,,2.95034472,-63.03495116,306.7484663,7.28,-0.153912,G8/K0III+.. ,0.885
10346,14742,19540,, ,,,3.17238489,45.94042011,406.504065,7.28,-0.765324464,G5          ,1.17
10541,15011,19266,, ,,,3.22528942,78.19087719,161.8122977,7.28,1.234942375,K0          ,1.249
10649,15165,20321,, ,,,3.25816511,-18.17478769,103.626943,7.28,2.202636567,F3IV        ,0.446
11396,16251,21689,, ,,,3.49045705,-19.55446657,401.6064257,7.28,-0.739003265,G8/K0III    ,1.19
11413,16277,21479,, ,,,3.49773763,49.21350992,163.9344262,7.28,1.206649175,A1IVn       ,0.099
11437,16316,21488,, ,,,3.50491206,52.89489527,191.5708812,7.28,0.868352515,K0          ,1.355
11832,16879,22403,, ,,,3.61968994,25.99175641,37.34129948,7.28,4.419052863,G2V SB      ,0.704
11917,17012,22714,, ,,,3.64726775,-8.50693238,249.3765586,7.28,0.295721863,G5          ,0.9
11992,17132,22853,, ,,,3.66926484,-1.89674759,273.9726027,7.28,0.091464322,G5          ,1.105
12473,17807,23581,, ,,,3.81097881,51.37601401,172.1170396,7.28,1.100880662,K0V         ,1.22
13293,18985,25647,, ,,,4.06728611,-4.60051567,884.9557522,7.28,-2.454607783,K5          ,1.626
13723,19588,26111,, ,,,4.19833264,63.04100755,113.2502831,7.28,2.009803518,G5          ,1.027
13824,19729,26570,, ,,,4.22886031,39.68032589,460.8294931,7.28,-1.037701331,K5          ,1.66
15913,22529,30617,, ,,,4.84808959,37.76040972,69.49270327,7.28,3.07030397,F2          ,0.471
16517,23369,31866,, ,,,5.02454393,44.39812579,173.6111111,7.28,1.082112417,A3V         ,0.196
17019,24036,32230,, ,,,5.16703122,75.6819473,150.3759398,7.28,1.394108227,A0          ,0.066
17179,24255,33001,, ,,,5.20642891,67.67950355,116.9590643,7.28,1.939830574,F2          ,0.417
17513,24735,34384,, ,,,5.3042831,28.78010553,81.30081301,7.28,2.729525557,Am          ,0.308
17975,25371,35643,, ,,,5.42751949,-13.13213847,93.6329588,7.28,2.422856263,F2V         ,0.407
18005,25404,35685,, ,,,5.43449855,-10.75774496,220.2643172,7.28,0.565279264,B9          ,-0.07
19137,26887,37943,, ,,,5.70835307,10.53849892,257.0694087,7.28,0.229748007,A5          ,0.216
19592,27478,38750,, ,,,5.81859099,25.65058712,534.7593583,7.28,-1.360791967,K2II        ,1.44
19600,27486,38796,, ,,,5.82021948,21.13604799,190.1140684,7.28,0.884928721,B9          ,-0.015
19873,27849,39688,, ,,,5.8919176,-16.2647919,55.3709856,7.28,3.56358873,F8/G0V      ,0.543
20930,29217,42625,, ,,,6.16098796,-41.98045851,69.63788301,7.28,3.0657722,F5V         ,0.483
21116,29437,42889,, ,,,6.20208242,-26.04991794,271.7391304,7.28,0.109239093,K2III       ,1.297
21167,29507,43070,, ,,,6.21643488,-28.46367448,140.4494382,7.28,1.542399968,A0V         ,0.025
21210,29559,43921,, ,,,6.22804935,-66.68017669,121.9512195,7.28,1.849069262,F5IV        ,0.465
21597,30027,43988,, ,,,6.31887677,-1.3669318,546.4480874,7.28,-1.407744551,K0          ,1.408
21652,30091,43885,, ,,,6.33304539,28.42683927,86.50519031,7.28,2.59478917,A3          ,      
22486,31118,46122,, ,,,6.52946929,6.78555702,101.6260163,7.28,2.244975492,G3IV        ,0.82
22515,31152,46283,, ,,,6.53754466,-7.40803955,176.6784452,7.28,1.044082156,Am          ,0.255
22550,31197,46301,, ,,,6.54519375,3.81452948,91.40767824,7.28,2.47508661,F5V         ,0.515
22931,31698,47257,, ,,,6.6314024,2.26944364,141.6430595,7.28,1.524023505,B9          ,0
23082,31896,47574,, ,,,6.66724823,19.65794582,173.6111111,7.28,1.082112417,K0          ,1.19
23271,32133,48301,, ,,,6.71043926,-3.83575945,189.0359168,7.28,0.89727836,A2          ,0.052
23302,32175,48629,, ,,,6.71834698,-29.2373356,206.185567,7.28,0.708708693,A0V         ,-0.004
23450,32359,48716,, ,,,6.7540499,13.33593334,694.4444444,7.28,-1.92818754,A0          ,0.312
23665,32623,49009,, ,,,6.80603511,41.30234086,5555.555556,7.28,-6.443637474,K2III       ,1.336
23939,32979,50251,, ,,,6.87004082,-5.64539322,518.134715,7.28,-1.292213455,B8          ,-0.06
24429,33609,52470,, ,,,6.98333005,-47.0233368,140.2524544,7.28,1.545447649,A0V         ,-0.012
24639,33881,52806,, ,,,7.03253682,-17.64427802,209.2050209,7.28,0.677139483,A1V         ,0.05
24668,33917,52586,, ,,,7.03845556,12.58171044,162.8664495,7.28,1.220841856,A2          ,0.113
24797,34079,52450,, ,,,7.06739739,51.28591869,166.1129568,7.28,1.177982456,K0          ,1.143
25144,34531,54242,, ,,,7.15526286,30.14774884,182.1493625,7.28,0.977861722,K0          ,1.079
25531,35035,56012,, ,,,7.24673835,-15.47597692,98.23182711,7.28,2.31873889,F3V         ,0.432
25724,35273,56224,, ,,,7.28767378,26.36371563,110.4972376,7.28,2.063242896,K1III       ,1.15
26218,35909,57900,, ,,,7.40248339,21.45778567,195.3125,7.28,0.826349805,B9          ,0.092
26526,36329,59344,, ,,,7.47808125,-21.80468291,1587.301587,7.28,-3.723297253,K2/K3IIICNp ,1.382
26708,36557,59688,, ,,,7.52041601,2.1703622,66.4893617,7.28,3.166239181,G0          ,0.634
26806,36703,60156,, ,,,7.54974505,-6.86600496,284.9002849,7.28,0.006535582,K0          ,1.12
27088,37052,61377,, ,,,7.61410772,-45.43139093,233.1002331,7.28,0.442286461,K2III       ,1.271
27333,37356,64723,, ,,,7.66774139,-82.58162778,156.0062402,7.28,1.314290148,K3IIICN...  ,1.28
27529,37598,63429,, ,,,7.71444292,-71.54197613,359.7122302,7.28,-0.49977602,K5III       ,1.537
28000,38203,64162,, ,,,7.82744344,-55.07895552,253.8071066,7.28,0.257481109,A1V         ,0
28552,38923,65412,, ,,,7.96502491,-20.42869355,781.25,7.28,-2.183950152,M2Ia/ab     ,2.015
28608,38993,65905,, ,,,7.98065589,-47.68293365,373.1343284,7.28,-0.57932603,B7V         ,-0.086
28803,39243,65664,, ,,,8.02571315,41.38734901,70.1754386,7.28,3.049074322,F5          ,0.563
28817,39264,66094,, ,,,8.02903652,-8.59317239,326.7973856,7.28,-0.291392868,F5 + A2     ,0.677
29044,39558,66686,, ,,,8.08358675,10.50002234,184.8428835,7.28,0.945986326,G5III       ,0.899
29496,40134,68197,, ,,,8.19708161,13.44581134,61.12469438,7.28,3.348916497,G5          ,0.844
29703,40410,68903,, ,,,8.24987247,16.07864352,490.1960784,7.28,-1.171849163,B8          ,-0.081
29717,40431,68376,, ,,,8.25567956,60.0172085,302.1148036,7.28,-0.120860031,G5          ,0.983
30111,40937,70358,, ,,,8.3543281,-8.05786894,272.479564,7.28,0.103330321,K0          ,1.282
30157,40995,70337,, ,,,8.36588804,14.7681586,261.7801047,7.28,0.190316815,K0          ,1.28
30682,41667,72634,, ,,,8.49526331,-67.13983701,288.184438,7.28,-0.018352626,Ap...       ,0.023
30892,41948,71704,, ,,,8.5513032,67.29300932,216.4502165,7.28,0.603209878,K0          ,1.023
31127,42245,73569,, ,,,8.61269573,-52.51635124,65.48788474,7.28,3.199195185,F0V         ,0.389
31294,42453,73901,, ,,,8.65525161,-39.79927279,134.7708895,7.28,1.632019526,A2Vm...     ,0.16
31554,42781,73745,, ,,,8.71723552,60.93016465,210.9704641,7.28,0.658891708,K0          ,0.984
32716,44251,77366,, ,,,9.01168698,-38.41949574,588.2352941,7.28,-1.567755393,B2/B3V      ,-0.127
32907,44500,77881,, ,,,9.06627059,-36.73907325,75.52870091,7.28,2.889439926,F3/F5V      ,0.445
33570,45371,79755,, ,,,9.24622532,-35.96197283,174.8251748,7.28,1.066980144,A0V         ,0.037
33672,45506,79933,, ,,,9.2738267,-19.45890167,180.1801802,7.28,1.001464916,F2III       ,0.397
34206,46181,81409,, ,,,9.4166655,-17.21871223,151.2859304,7.28,1.381007297,F2/F3III    ,0.387
34875,47043,82569,, ,,,9.58726262,60.89197465,76.56967841,7.28,2.859715885,F0          ,0.345
35587,47995,84681,, ,,,9.78392176,7.09104924,288.184438,7.28,-0.018352626,K2          ,1.367
37684,50829,89906,,NN 3596  ,, ,10.37887817,15.3446132,28.49002849,7.28,5.006535582,G5          ,0.6
37761,50930,90127,, ,,,10.4017663,-4.92735566,219.7802198,7.28,0.570056983,K0          ,1.167
38227,51531,91029,, ,,,10.52555092,46.87422878,195.3125,7.28,0.826349805,K2          ,1.47
38931,52498,92855,, ,,,10.73356815,46.20680558,35.73981415,7.28,4.514238551,F9V         ,0.565
39637,53500,94920,, ,,,10.94454792,-50.60765744,49.95004995,7.28,3.787320366,F3V         ,0.441
39889,53857,95453,, ,,,11.01770424,0.04702824,153.609831,7.28,1.347904943,A2          ,0.124
39960,53970,95680,, ,,,11.04076393,-21.41118459,146.627566,7.28,1.448921873,K0/K1III    ,1.004
40175,54274,96272,, ,,,11.10262131,7.13963061,61.80469716,7.28,3.324892586,F5          ,0.43
40740,55038,98037,, ,,,11.26671107,-47.30569717,166.1129568,7.28,1.177982456,K0III       ,1.071
41930,56772,101169,, ,,,11.63914745,-33.60566461,183.8235294,7.28,0.957994498,A1V         ,0.056
42156,57083,101690,, ,,,11.70207463,4.74725997,36.85956506,7.28,4.447248969,G0          ,0.617
42566,57700,102791,, ,,,11.83326236,-40.27634877,289.8550725,7.28,-0.030904525,G8III       ,0.996
43466,59041,105144,, ,,,12.10457212,-22.79630905,169.2047377,7.28,1.137937404,K0III       ,0.986
43817,59548,106150,, ,,,12.21267949,51.94000205,225.2252252,7.28,0.516914851,K0          ,0.876
43957,59760,106556,, ,,,12.25434259,47.11552861,970.8737864,7.28,-2.655813876,G5II        ,1.01
44042,59882,106813,, ,,,12.28059244,56.28150952,171.5265866,7.28,1.108342774,K2          ,1.238
44223,60133,107258,, ,,,12.33205063,5.67159922,107.8748652,7.28,2.115398671,A5          ,0.317
44802,60960,108775,, ,,,12.4963484,14.65016658,281.6901408,7.28,0.031141765,K0          ,1.25
45053,61334,109400,, ,,,12.56762635,46.74776452,317.4603175,7.28,-0.228447231,G8IIICN...  ,1.07
45067,61351,109646,, ,,,12.57131438,80.25057119,128.8659794,7.28,1.729308606,F2          ,0.376
45145,61471,109615,, ,,,12.59648476,39.68374138,185.1851852,7.28,0.941968799,A0V         ,-0.024
45153,61487,109655,, ,,,12.59808392,45.78092412,323.6245955,7.28,-0.270207603,K5III       ,1.603
46200,63089,112395,, ,,,12.92650523,56.19648835,178.5714286,7.28,1.020940135,G9III       ,0.991
47209,64655,116459,,Gl 506.2 ,, ,13.25342107,84.75210233,53.64806867,7.28,3.63222954,G0          ,0.53
47235,64693,115199,, ,,,13.25894967,3.04908759,211.4164905,7.28,0.654305704,G5          ,1.122
